date,start_time,close
06/28/2024 06:00,1719554402,0.615
06/28/2024 07:00,1719558003,0.615
06/28/2024 08:00,1719561602,0.615
06/28/2024 09:00,1719565202,0.625
06/28/2024 10:00,1719568802,0.625
06/28/2024 11:00,1719572402,0.625
06/28/2024 12:00,1719576003,0.625
06/28/2024 13:00,1719579603,0.635
06/28/2024 14:00,1719583202,0.635
06/28/2024 15:00,1719586803,0.635
06/28/2024 16:00,1719590402,0.635
06/28/2024 17:00,1719594003,0.635
06/28/2024 18:00,1719597602,0.625
06/28/2024 19:00,1719601202,0.625
06/28/2024 20:00,1719604803,0.615
06/28/2024 21:00,1719608402,0.625
06/28/2024 22:00,1719612002,0.625
06/28/2024 23:00,1719615602,0.625
06/29/2024 00:00,1719619202,0.625
06/29/2024 01:00,1719622802,0.625
06/29/2024 02:00,1719626402,0.625
06/29/2024 03:00,1719630002,0.625
06/29/2024 04:00,1719633602,0.635
06/29/2024 05:00,1719637203,0.625
06/29/2024 06:00,1719640802,0.635
06/29/2024 07:00,1719644402,0.63
06/29/2024 08:00,1719648002,0.635
06/29/2024 09:00,1719651602,0.635
06/29/2024 10:00,1719655202,0.635
06/29/2024 11:00,1719658802,0.635
06/29/2024 12:00,1719662402,0.625
06/29/2024 13:00,1719666002,0.625
06/29/2024 14:00,1719669602,0.625
06/29/2024 15:00,1719673202,0.625
06/29/2024 16:00,1719676802,0.635
06/29/2024 17:00,1719680402,0.635
06/29/2024 18:00,1719684002,0.635
06/29/2024 19:00,1719687603,0.63
06/29/2024 20:00,1719691203,0.625
06/29/2024 21:00,1719694803,0.625
06/29/2024 22:00,1719698403,0.625
06/29/2024 23:00,1719702003,0.625
06/30/2024 00:00,1719705602,0.625
06/30/2024 01:00,1719709202,0.625
06/30/2024 02:00,1719712803,0.625
06/30/2024 03:00,1719716403,0.615
06/30/2024 04:00,1719720003,0.635
06/30/2024 05:00,1719723603,0.655
06/30/2024 06:00,1719727203,0.645
06/30/2024 07:00,1719730803,0.635
06/30/2024 08:00,1719734402,0.635
06/30/2024 09:00,1719738003,0.635
06/30/2024 10:00,1719741602,0.645
06/30/2024 11:00,1719745203,0.65
06/30/2024 12:00,1719748803,0.65
06/30/2024 13:00,1719752403,0.645
06/30/2024 14:00,1719756002,0.615
06/30/2024 15:00,1719759603,0.615
06/30/2024 16:00,1719763203,0.635
06/30/2024 17:00,1719766803,0.625
06/30/2024 18:00,1719770403,0.625
06/30/2024 19:00,1719774003,0.625
06/30/2024 20:00,1719777602,0.625
06/30/2024 21:00,1719781203,0.615
06/30/2024 22:00,1719784803,0.615
06/30/2024 23:00,1719788404,0.615
07/01/2024 00:00,1719792002,0.615
07/01/2024 01:00,1719795603,0.615
07/01/2024 02:00,1719799203,0.615
07/01/2024 03:00,1719802803,0.625
07/01/2024 04:00,1719806403,0.625
07/01/2024 05:00,1719810003,0.625
07/01/2024 06:00,1719813603,0.625
07/01/2024 07:00,1719817203,0.625
07/01/2024 08:00,1719820803,0.625
07/01/2024 09:00,1719824403,0.625
07/01/2024 10:00,1719828002,0.625
07/01/2024 11:00,1719831603,0.625
07/01/2024 12:00,1719835202,0.625
07/01/2024 13:00,1719838803,0.625
07/01/2024 14:00,1719842402,0.625
07/01/2024 15:00,1719846002,0.625
07/01/2024 16:00,1719849602,0.625
07/01/2024 17:00,1719853202,0.625
07/01/2024 18:00,1719856803,0.625
07/01/2024 19:00,1719860402,0.625
07/01/2024 20:00,1719864002,0.625
07/01/2024 21:00,1719867602,0.625
07/01/2024 22:00,1719871202,0.625
07/01/2024 23:00,1719874802,0.625
07/02/2024 00:00,1719878403,0.66
07/02/2024 01:00,1719882003,0.64
07/02/2024 02:00,1719885603,0.645
07/02/2024 03:00,1719889202,0.655
07/02/2024 04:00,1719892802,0.655
07/02/2024 05:00,1719896403,0.655
07/02/2024 06:00,1719900003,0.655
07/02/2024 07:00,1719903603,0.655
07/02/2024 08:00,1719907203,0.655
07/02/2024 09:00,1719910803,0.655
07/02/2024 10:00,1719914402,0.655
07/02/2024 11:00,1719918003,0.665
07/02/2024 12:00,1719921603,0.67
07/02/2024 13:00,1719925203,0.665
07/02/2024 14:00,1719928802,0.655
07/02/2024 15:00,1719932402,0.655
07/02/2024 16:00,1719936003,0.655
07/02/2024 17:00,1719939602,0.655
07/02/2024 18:00,1719943202,0.655
07/02/2024 19:00,1719946802,0.655
07/02/2024 20:00,1719950402,0.655
07/02/2024 21:00,1719954003,0.655
07/02/2024 22:00,1719957602,0.655
07/02/2024 23:00,1719961202,0.655
07/03/2024 00:00,1719964802,0.65
07/03/2024 01:00,1719968403,0.645
07/03/2024 02:00,1719972002,0.645
07/03/2024 03:00,1719975602,0.645
07/03/2024 04:00,1719979202,0.645
07/03/2024 05:00,1719982802,0.645
07/03/2024 06:00,1719986402,0.635
07/03/2024 07:00,1719990002,0.635
07/03/2024 08:00,1719993602,0.635
07/03/2024 09:00,1719997203,0.635
07/03/2024 10:00,1720000802,0.635
07/03/2024 11:00,1720004403,0.625
07/03/2024 12:00,1720008002,0.625
07/03/2024 13:00,1720011602,0.625
07/03/2024 14:00,1720015202,0.635
07/03/2024 15:00,1720018803,0.635
07/03/2024 16:00,1720022402,0.625
07/03/2024 17:00,1720026002,0.62
07/03/2024 18:00,1720029602,0.605
07/03/2024 19:00,1720033202,0.62
07/03/2024 20:00,1720036802,0.605
07/03/2024 21:00,1720040402,0.605
07/03/2024 22:00,1720044003,0.615
07/03/2024 23:00,1720047603,0.615
07/04/2024 00:00,1720051203,0.615
07/04/2024 01:00,1720054802,0.615
07/04/2024 02:00,1720058402,0.615
07/04/2024 03:00,1720062003,0.615
07/04/2024 04:00,1720065603,0.615
07/04/2024 05:00,1720069203,0.615
07/04/2024 06:00,1720072803,0.615
07/04/2024 07:00,1720076403,0.615
07/04/2024 08:00,1720080002,0.615
07/04/2024 09:00,1720083602,0.615
07/04/2024 10:00,1720087202,0.615
07/04/2024 11:00,1720090802,0.625
07/04/2024 12:00,1720094402,0.625
07/04/2024 13:00,1720098003,0.625
07/04/2024 14:00,1720101602,0.625
07/04/2024 15:00,1720105202,0.635
07/04/2024 16:00,1720108802,0.635
07/04/2024 17:00,1720112402,0.635
07/04/2024 18:00,1720116002,0.625
07/04/2024 19:00,1720119602,0.625
07/04/2024 20:00,1720123202,0.625
07/04/2024 21:00,1720126802,0.625
07/04/2024 22:00,1720130402,0.615
07/04/2024 23:00,1720134003,0.605
07/05/2024 00:00,1720137602,0.605
07/05/2024 01:00,1720141202,0.605
07/05/2024 02:00,1720144802,0.605
07/05/2024 03:00,1720148402,0.605
07/05/2024 04:00,1720152002,0.605
07/05/2024 05:00,1720155602,0.605
07/05/2024 06:00,1720159202,0.605
07/05/2024 07:00,1720162802,0.605
07/05/2024 08:00,1720166402,0.605
07/05/2024 09:00,1720170002,0.605
07/05/2024 10:00,1720173602,0.605
07/05/2024 11:00,1720177202,0.615
07/05/2024 12:00,1720180802,0.615
07/05/2024 13:00,1720184402,0.615
07/05/2024 14:00,1720188002,0.615
07/05/2024 15:00,1720191602,0.615
07/05/2024 16:00,1720195202,0.615
07/05/2024 17:00,1720198802,0.605
07/05/2024 18:00,1720202402,0.605
07/05/2024 19:00,1720206002,0.605
07/05/2024 20:00,1720209602,0.605
07/05/2024 21:00,1720213202,0.605
07/05/2024 22:00,1720216803,0.605
07/05/2024 23:00,1720220402,0.605
07/06/2024 00:00,1720224002,0.605
07/06/2024 01:00,1720227602,0.605
07/06/2024 02:00,1720231202,0.605
07/06/2024 03:00,1720234802,0.605
07/06/2024 04:00,1720238402,0.605
07/06/2024 05:00,1720242002,0.605
07/06/2024 06:00,1720245602,0.605
07/06/2024 07:00,1720249203,0.605
07/06/2024 08:00,1720252802,0.605
07/06/2024 09:00,1720256403,0.605
07/06/2024 10:00,1720260002,0.605
07/06/2024 11:00,1720263602,0.605
07/06/2024 12:00,1720267202,0.605
07/06/2024 13:00,1720270802,0.605
07/06/2024 14:00,1720274402,0.615
07/06/2024 15:00,1720278002,0.615
07/06/2024 16:00,1720281602,0.615
07/06/2024 17:00,1720285202,0.615
07/06/2024 18:00,1720288803,0.615
07/06/2024 19:00,1720292402,0.615
07/06/2024 20:00,1720296002,0.615
07/06/2024 21:00,1720299603,0.615
07/06/2024 22:00,1720303202,0.625
07/06/2024 23:00,1720306802,0.625
07/07/2024 00:00,1720310402,0.625
07/07/2024 01:00,1720314002,0.625
07/07/2024 02:00,1720317602,0.625
07/07/2024 03:00,1720321202,0.625
07/07/2024 04:00,1720324802,0.625
07/07/2024 05:00,1720328402,0.625
07/07/2024 06:00,1720332002,0.625
07/07/2024 07:00,1720335603,0.625
07/07/2024 08:00,1720339202,0.625
07/07/2024 09:00,1720342802,0.625
07/07/2024 10:00,1720346402,0.625
07/07/2024 11:00,1720350002,0.625
07/07/2024 12:00,1720353602,0.625
07/07/2024 13:00,1720357202,0.625
07/07/2024 14:00,1720360802,0.625
07/07/2024 15:00,1720364402,0.625
07/07/2024 16:00,1720368002,0.625
07/07/2024 17:00,1720371602,0.625
07/07/2024 18:00,1720375203,0.625
07/07/2024 19:00,1720378802,0.625
07/07/2024 20:00,1720382402,0.625
07/07/2024 21:00,1720386002,0.625
07/07/2024 22:00,1720389602,0.625
07/07/2024 23:00,1720393202,0.625
07/08/2024 00:00,1720396802,0.625
07/08/2024 01:00,1720400402,0.625
07/08/2024 02:00,1720404002,0.625
07/08/2024 03:00,1720407602,0.615
07/08/2024 04:00,1720411202,0.615
07/08/2024 05:00,1720414802,0.615
07/08/2024 06:00,1720418402,0.615
07/08/2024 07:00,1720422002,0.615
07/08/2024 08:00,1720425603,0.615
07/08/2024 09:00,1720429202,0.615
07/08/2024 10:00,1720432802,0.605
07/08/2024 11:00,1720436402,0.605
07/08/2024 12:00,1720440002,0.605
07/08/2024 13:00,1720443603,0.605
07/08/2024 14:00,1720447202,0.605
07/08/2024 15:00,1720450802,0.605
07/08/2024 16:00,1720454402,0.605
07/08/2024 17:00,1720458002,0.605
07/08/2024 18:00,1720461602,0.605
07/08/2024 19:00,1720465202,0.605
07/08/2024 20:00,1720468802,0.605
07/08/2024 21:00,1720472403,0.605
07/08/2024 22:00,1720476002,0.605
07/08/2024 23:00,1720479602,0.605
07/09/2024 00:00,1720483202,0.605
07/09/2024 01:00,1720486802,0.615
07/09/2024 02:00,1720490402,0.615
07/09/2024 03:00,1720494002,0.615
07/09/2024 04:00,1720497604,0.615
07/09/2024 05:00,1720501202,0.615
07/09/2024 06:00,1720504803,0.625
07/09/2024 07:00,1720508402,0.62
07/09/2024 08:00,1720512002,0.625
07/09/2024 09:00,1720515602,0.625
07/09/2024 10:00,1720519202,0.625
07/09/2024 11:00,1720522802,0.625
